500;0.543265
1000;2.180233
1500;4.906946
2000;8.729095
2500;13.624927
3000;19.646838
3500;26.720438
4000;34.918741
4500;44.220624
5000;54.625433
5500;66.162174
6000;85.071346
6500;98.640840
7000;117.135853
7500;134.467459
8000;152.995527
8500;171.870324
9000;188.040410
9500;215.797729
10000;239.101285
10500;263.637936
11000;289.346508
11500;316.249261
12000;344.350222
12500;373.646381
13000;404.129362
13500;435.836048
14000;468.755206
14500;502.836419
15000;534.247904
15500;574.601967
16000;612.273582
16500;651.136464
17000;691.219233
17500;732.453206
18000;774.934853
18500;818.572639
19000;863.468604
19500;907.763598
20000;913.074546
20500;1005.185300
21000;1054.719833
21500;1105.510513
22000;1157.483824
22500;1210.658910
23000;1265.013958
23500;1320.551419
24000;1377.305251
24500;1435.290525
25000;1494.500873
