500;0.499670
1000;2.094687
1500;5.571782
2000;9.854382
2500;15.285920
3000;32.867489
3500;44.411502
4000;57.813724
4500;72.960116
5000;89.809155
5500;108.482883
6000;128.727334
6500;151.033756
7000;175.282821
7500;201.138559
8000;228.869167
8500;258.046901
9000;288.655568
9500;321.181128
10000;355.453948
10500;391.955264
11000;431.404225
11500;469.686389
12000;510.564056
12500;553.256082
13000;597.900193
13500;645.072370
14000;693.446389
14500;743.481243
15000;795.545006
15500;848.437674
16000;903.150895
16500;962.327584
17000;1017.200352
17500;1082.559003
18000;1140.702447
18500;1210.126820
19000;1278.170353
19500;1340.990217
20000;1405.632295
20500;1480.500556
21000;1548.224186
21500;1626.173443
22000;1701.333419
22500;1784.914919
23000;1856.224090
23500;1943.007942
24000;2028.409680
24500;2105.071553
25000;2188.553904
