500;0.051537
1000;0.113269
1500;0.180052
2000;0.249862
2500;0.347474
3000;0.402764
3500;0.478510
4000;0.556186
4500;0.639059
5000;0.885995
5500;0.999926
6000;1.209455
6500;1.137656
7000;1.089392
7500;1.135953
8000;1.301702
8500;1.503309
9000;1.411693
9500;1.493663
10000;1.577372
10500;1.793305
11000;1.746046
11500;1.909907
12000;1.923435
12500;2.442640
13000;2.114256
13500;2.162839
14000;2.870799
14500;2.351124
15000;2.439017
15500;2.512923
16000;2.610509
16500;2.702987
17000;2.785531
17500;2.862199
18000;2.940866
18500;3.016224
19000;3.117078
19500;3.240789
20000;3.289480
20500;3.387228
21000;3.474234
21500;3.618344
22000;3.746098
22500;3.821063
23000;3.911813
23500;4.007807
24000;4.098062
24500;4.124433
25000;4.214015
