500;36.290080
1000;36.265594
1500;36.462344
2000;36.789841
2500;36.842917
3000;36.857877
3500;36.767846
4000;36.806371
4500;36.800783
5000;36.645929
5500;36.690828
6000;36.731961
6500;36.819268
7000;36.807191
7500;36.832794
8000;36.875967
8500;36.933398
9000;36.986834
9500;36.999921
10000;37.007467
10500;37.063034
11000;37.091879
11500;37.121352
12000;37.213684
12500;37.189783
13000;37.230225
13500;37.293651
14000;37.270400
14500;37.295334
15000;37.359914
15500;37.349492
16000;37.420581
16500;37.467233
17000;37.456261
17500;37.505086
18000;37.555597
18500;37.582500
19000;37.627265
19500;37.673031
20000;37.685046
20500;37.715331
21000;37.742930
21500;37.798420
22000;37.855706
22500;37.904991
23000;37.987647
23500;38.038851
24000;38.076327
24500;38.151432
25000;38.141442
