500;0.211279
1000;0.206041
1500;0.210486
2000;0.215233
2500;0.221776
3000;0.226248
3500;0.231110
4000;0.238350
4500;0.242561
5000;0.247618
5500;0.252293
6000;0.257872
6500;0.263193
7000;0.268455
7500;0.274055
8000;0.279072
8500;0.285349
9000;0.288942
9500;0.294542
10000;0.300170
10500;0.304469
11000;0.310071
11500;0.317108
12000;0.326487
12500;0.342942
13000;0.346687
13500;0.372055
14000;0.351434
14500;0.350720
15000;0.363800
15500;0.363641
16000;0.375630
16500;0.375258
17000;0.380823
17500;0.385190
18000;0.390811
18500;0.398293
19000;0.404617
19500;0.414866
20000;0.428699
20500;0.430732
21000;0.437226
21500;0.442952
22000;0.442628
22500;0.451805
23000;0.450934
23500;0.460684
24000;0.466270
24500;0.468275
25000;0.475283
