500;0.025814
1000;0.029508
1500;0.035110
2000;0.038281
2500;0.042660
3000;0.053925
3500;0.053206
4000;0.056063
4500;0.062404
5000;0.073397
5500;0.080473
6000;0.075541
6500;0.079068
7000;0.085494
7500;0.088532
8000;0.097347
8500;0.112411
9000;0.101355
9500;0.106419
10000;0.113054
10500;0.117105
11000;0.130110
11500;0.127819
12000;0.133693
12500;0.134105
13000;0.143673
13500;0.151614
14000;0.148701
14500;0.156007
15000;0.161909
15500;0.162740
16000;0.176701
16500;0.183218
17000;0.183714
17500;0.177379
18000;0.196397
18500;0.196523
19000;0.199261
19500;0.198918
20000;0.214898
20500;0.223768
21000;0.219221
21500;0.224970
22000;0.230270
22500;0.235376
23000;0.246460
23500;0.242011
24000;0.254673
24500;0.261483
25000;0.261658
