500;1.257274
1000;3.914700
1500;3.764884
2000;6.718302
2500;10.558545
3000;15.364066
3500;20.961800
4000;27.358957
4500;34.846598
5000;43.465167
5500;53.028701
6000;63.748712
6500;75.410388
7000;85.472463
7500;100.781009
8000;115.578602
8500;131.866733
9000;149.100037
9500;168.012857
10000;188.476383
10500;207.981478
11000;220.510207
11500;256.373669
12000;279.035263
12500;310.005180
13000;338.319586
13500;367.979435
14000;398.499154
14500;432.315404
15000;465.352164
15500;500.521838
16000;538.359085
16500;576.659767
17000;616.838927
17500;657.231711
18000;700.914485
18500;745.169968
19000;789.842065
19500;837.829009
20000;885.659909
20500;934.725387
21000;986.845124
21500;1041.929396
22000;1095.358307
22500;1149.732242
23000;1208.225931
23500;1266.166503
24000;1327.306383
24500;1388.758470
25000;1452.085695
