500;0.733286
1000;3.199636
1500;6.568488
2000;10.958874
2500;18.462661
3000;36.409932
3500;48.255054
4000;59.378345
4500;75.154685
5000;92.067717
5500;110.993548
6000;131.692909
6500;154.108377
7000;179.065703
7500;206.724308
8000;244.505218
8500;278.460219
9000;296.553991
9500;329.470443
10000;364.749202
10500;400.970271
11000;439.621590
11500;480.030676
12000;521.909715
12500;565.562061
13000;610.594130
13500;656.694472
14000;706.605910
14500;757.633749
15000;807.836480
15500;861.748756
16000;918.838752
16500;975.834812
17000;1035.395694
17500;1095.386820
18000;1157.536784
18500;1224.607382
19000;1285.909344
19500;1355.364365
20000;1425.600255
20500;1496.514485
21000;1570.213596
21500;1642.512760
22000;1720.097708
22500;1800.256106
23000;1878.798149
23500;1968.209825
24000;2042.769286
24500;2129.950572
25000;2221.709529
