500;0.005762
1000;0.009869
1500;0.013564
2000;0.020653
2500;0.022454
3000;0.026694
3500;0.031289
4000;0.034551
4500;0.039154
5000;0.044413
5500;0.047982
6000;0.052158
6500;0.056307
7000;0.073712
7500;0.072133
8000;0.070345
8500;0.077476
9000;0.081010
9500;0.085110
10000;0.090055
10500;0.094574
11000;0.099561
11500;0.105706
12000;0.117140
12500;0.118990
13000;0.124138
13500;0.128301
14000;0.135564
14500;0.142974
15000;0.139992
15500;0.146110
16000;0.147319
16500;0.155169
17000;0.160519
17500;0.158969
18000;0.168341
18500;0.173286
19000;0.182310
19500;0.178615
20000;0.192751
20500;0.191774
21000;0.202760
21500;0.208843
22000;0.209269
22500;0.212754
23000;0.215499
23500;0.225898
24000;0.230990
24500;0.232869
25000;0.239748
