500;0.457540
1000;1.715473
1500;3.793291
2000;6.699643
2500;10.438645
3000;15.032947
3500;20.522714
4000;26.731141
4500;34.208809
5000;42.493977
5500;51.612831
6000;61.740228
6500;73.310365
7000;85.406020
7500;97.606669
8000;111.647476
8500;129.050656
9000;146.204242
9500;164.031436
10000;184.705806
10500;204.898381
11000;227.792712
11500;252.489192
12000;278.804861
12500;305.858185
13000;331.392571
13500;361.482055
14000;391.767399
14500;424.438922
15000;454.174613
15500;496.292839
16000;534.286047
16500;568.514150
17000;613.252962
17500;672.375164
18000;710.674502
18500;754.284537
19000;791.795997
19500;826.875529
20000;872.910071
20500;923.418269
21000;975.843436
21500;1038.993889
22000;1092.657184
22500;1142.055423
23000;1195.247738
23500;1253.149498
24000;1311.825847
24500;1369.468837
25000;1433.296065
