500;0.010366
1000;0.020382
1500;0.034055
2000;0.046042
2500;0.057606
3000;0.075247
3500;0.088645
4000;0.105151
4500;0.114624
5000;0.127510
5500;0.138268
6000;0.150670
6500;0.163250
7000;0.175896
7500;0.189679
8000;0.207872
8500;0.236222
9000;0.251136
9500;0.264924
10000;0.286527
10500;0.296297
11000;0.312169
11500;0.327662
12000;0.343760
12500;0.357365
13000;0.372866
13500;0.387985
14000;0.407171
14500;0.426839
15000;0.441228
15500;0.459678
16000;0.485396
16500;0.493076
17000;0.514403
17500;0.535184
18000;0.548160
18500;0.564804
19000;0.582378
19500;0.600963
20000;0.621156
20500;0.638611
21000;0.655818
21500;0.669086
22000;0.692198
22500;0.755814
23000;0.785611
23500;0.793150
24000;0.810418
24500;0.830909
25000;0.847349
