500;0.004654
1000;0.008650
1500;0.012934
2000;0.017066
2500;0.021228
3000;0.025454
3500;0.029594
4000;0.033539
4500;0.037670
5000;0.042038
5500;0.045920
6000;0.050346
6500;0.054686
7000;0.058607
7500;0.063234
8000;0.067072
8500;0.072667
9000;0.076085
9500;0.081335
10000;0.086566
10500;0.092834
11000;0.095274
11500;0.100807
12000;0.103279
12500;0.109022
13000;0.113982
13500;0.118056
14000;0.124024
14500;0.130002
15000;0.133811
15500;0.139497
16000;0.142359
16500;0.153202
17000;0.150787
17500;0.156716
18000;0.163270
18500;0.165418
19000;0.170978
19500;0.177388
20000;0.181498
20500;0.185853
21000;0.188966
21500;0.194671
22000;0.201410
22500;0.207349
23000;0.210577
23500;0.214903
24000;0.217375
24500;0.224034
25000;0.228397
